,product,stars,comment,productlink
5512,iPhone 11,5,как выходит новая модель телефона так и иду в ногу со временем,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6793,iPhone 11,5,Данную модель выбрал  изза качества работы  он не тормозит  отлично делает фото видео  Так же хватает на целый день заряда,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
789,iPhone 8,5,Эа модель очень хорошо подойдеь ьем кто хочет попробовать яблоко 8 ещё как минимум пару лет будет в тренде,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
6449,iPhone 11,5,Выбрал по причине адекватности стоимости на момент приобретения Посоветовал бы тем кто для работы использует телефон  шикарная стабильность системы независимо от количества запущенных приложений Желателен бы пауэрбанк поблизости при выходе с морозную улицу,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
98,iPhone 14 Pro 128GB золотой,5,Динамический остров с айфона 13 pro обновляться смысла не вижу,/catalog/phones/apple/iphone_14_pro/reviews-ASgBAgICA0SywA3OjuUQtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MTYyNTY1MxEyboWEAAA__9O2KZXQAAAAA&item_id=2543253564
5386,iPhone 11,4,На момент покупки это был самый хороший телефон не считая 11Pro но он был значительно дороже,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5408,iPhone 11,5,Можно добавить киноэффект,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
2076,iPhone 12 Mini,5,посоветую эту модель тем у кого 5s,/catalog/phones/apple/iphone_12_mini/reviews-ASgBAgICA0SywA3MgTy0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDcyNzIwMJUyboWEAAA___IT4ddQAAAAA&item_id=2507272085
6184,iPhone 11,5,Всем ценителям продукции Apple,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
2486,iPhone X,5,Мне ее посоветовали друзья,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
6706,iPhone 11,5,Быстро работает,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
2657,iPhone X,5,удобно держать в руке,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
6804,iPhone 11,5,сейчас iPhone не актуальлен так как приложение постоянно удаляют с ап стора по этому берите андроид и будет вам счастье,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
322,iPhone 14 Pro Deep Purple 256,5,Дизайн красивый,/catalog/phones/apple/iphone_14_pro/reviews-ASgBAgICA0SywA3OjuUQtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MLQwtLC0NJUyboWEAAA__8947I4QAAAAA&item_id=2581898195
4588,iPhone XR в корпусе 13 Pro,5,тому кто не бежит за понтами подойдет этот телефон выбрал эту модель тк на момент покупки был самый идеальный телефон по цене и качеству,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
258,iPhone 14 Pro Deep Purple 256,5,Лучший телефон в мире советуем для всех,/catalog/phones/apple/iphone_14_pro/reviews-ASgBAgICA0SywA3OjuUQtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MLQwtLC0NJUyboWEAAA__8947I4QAAAAA&item_id=2581898195
2639,iPhone X,5,Цена  качество,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
708,iPhone 8,5,Бюджетная,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
805,iPhone 8,5,Удобный телефон,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
2870,iPhone X,5,Нравится интерфейс,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
3324,iPhone X,5,Потому что она лучшая из всех  Советую всем,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
3447,iPhone XR в корпусе 13 Pro,5,долгий срок службы,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
6152,iPhone 11,5,Была новой,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6364,iPhone 11,5,В своё время отличный вариант по соотношению цены и качества,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5573,iPhone 11,5,самый крутой телефон,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
459,iPhone 8,5,Не большой размер,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
2979,iPhone X,5,Полноценный экран без челки,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
3635,iPhone XR в корпусе 13 Pro,5,Купила эту модель айфона из за разнообразия цветовголубой и коралловый цветхорошо смотрелись Советую людяму которых не было iPhoneчтобы привыкнутьего цена и качество на высоте,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
1082,iPhone 8,5,Хорошая но устарела,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
3054,iPhone X,4,Модель не плохая  Взял потому что понравилось да и попробовать,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
3783,iPhone XR в корпусе 13 Pro,5,Хорошее соотношения цены и качества,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
5177,iPhone 11,5,очень красивый дизайн,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
4434,iPhone XR в корпусе 13 Pro,5,Оптимальное соотношение ценакачество,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
2114,iPhone 13 128gb новый,5,харошая цена четкий телефон,/catalog/phones/apple/iphone_13/reviews-ASgBAgICA0SywA3svcgBtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLU3MjIwMBEyboWEAAA__8PFBrfQAAAAA&item_id=2695722004
6070,iPhone 11,5,Был подарком,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
3726,iPhone XR в корпусе 13 Pro,4,я всем посоветую брать эту модель телефона Моя дочка очень хотела себе iPhone А я не могла его купить он дорогой и я нашла тут я тут нашла iPhone дешевле И теперь я могу его купить точки на Новый год,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
2588,iPhone X,5,бюджетный вариант,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
3283,iPhone X,5,потому что лучший телеофон школьникам самое то,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
4635,iPhone XR в корпусе 13 Pro,5,Это был подарок молодого человека но он знал что покупает и точно не прогадал,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
6399,iPhone 11,5,Относительно недорогой и хороший телефон Советую всем,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
2984,iPhone X,5,Если вы хотите не дорогой айфон берите iphone x не пожалеете ,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
566,iPhone 8,5,Дешевый айфон до этого сидел на недорогом андроиде вкатила тема осиплавненкоо,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
6242,iPhone 11,5,С 2008 использовала технику apple нравится простота использования,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
6643,iPhone 11,5,норм норм,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
448,iPhone 8,5,удобный и очень стильный так же игры по удобству тянет,/catalog/phones/apple/iphone_8/reviews-ASgBAgICA0SywA20sDi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDc1MTQ0thMyboWEAAA__9I8OvEQAAAAA&item_id=2507541936
2103,iPhone 13 128gb новый,4,Хотел сэкономить но через 10 дней пользования понял что зря Кому не нужно пользовать одновременно 34 приложения и можете подождать 1 секунду ответа от гаджетаберите все будет хорошо,/catalog/phones/apple/iphone_13/reviews-ASgBAgICA0SywA3svcgBtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLU3MjIwMBEyboWEAAA__8PFBrfQAAAAA&item_id=2695722004
5845,iPhone 11,5,Отличный телефон за свою цену в 2022,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
2604,iPhone X,5,Детям так как цены за бу телефоны достаточно приятные и доступны практически каждому Ну или как для себя  тоже отличный вариант,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
1901,iPhone 12 Mini,5,Габариты огонь Маленький и мощный,/catalog/phones/apple/iphone_12_mini/reviews-ASgBAgICA0SywA3MgTy0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDcyNzIwMJUyboWEAAA___IT4ddQAAAAA&item_id=2507272085
5340,iPhone 11,5,советую всем,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5354,iPhone 11,5,Прекрасный телефон как и вся продукция эпл,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
4091,iPhone XR в корпусе 13 Pro,5,советую данный телефон,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
3132,iPhone X,4,В качестве первого Айфона советую,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
4712,iPhone XR в корпусе 13 Pro,5,практично удобно,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
3287,iPhone X,5,Берите не пожалеете,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
2541,iPhone X,5,Супер телефон,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
2841,iPhone X,1,Не кому не советую,/catalog/phones/apple/iphone_x/reviews-ASgBAgICA0SywA2q2zi0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI2MDIwsDM2NJYyboWEAAA__86gqihQAAAAA&item_id=2302806393
2264,iPhone 13 128gb новый,5,Советую всем не пожалеете,/catalog/phones/apple/iphone_13/reviews-ASgBAgICA0SywA3svcgBtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLU3MjIwMBEyboWEAAA__8PFBrfQAAAAA&item_id=2695722004
2089,iPhone 12 Mini,5,Маленький удобнее,/catalog/phones/apple/iphone_12_mini/reviews-ASgBAgICA0SywA3MgTy0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDcyNzIwMJUyboWEAAA___IT4ddQAAAAA&item_id=2507272085
5856,iPhone 11,5,это был подарок,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
5726,iPhone 11,4,Данная модель подходит для работы посоветую тем кто предпочитает данную фирму,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
4640,iPhone XR в корпусе 13 Pro,5,Брал его еще когда он был актуальным и новейшим сейчас в 2022 г это отличный вариант сбалансированного современного телефона без понтов в котором есть все и это работает без тормозов еще и цена на него сейчас более чем доступная,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
1867,iPhone 12 Mini,5,Советую всем Андроидам переходить на ios,/catalog/phones/apple/iphone_12_mini/reviews-ASgBAgICA0SywA3MgTy0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MDcyNzIwMJUyboWEAAA___IT4ddQAAAAA&item_id=2507272085
152,iPhone 14 Pro 128GB золотой,5,лучшиц смартфон в рынке всем,/catalog/phones/apple/iphone_14_pro/reviews-ASgBAgICA0SywA3OjuUQtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnI1MTYyNTY1MxEyboWEAAA__9O2KZXQAAAAA&item_id=2543253564
5958,iPhone 11,5,Отличная цена и отличные характеристики,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
4687,iPhone XR в корпусе 13 Pro,4,Советую детям,/catalog/phones/apple/iphone_xr/reviews-ASgBAgICA0SywA2W5Ti0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIxMzI1NzEwNhcyboWEAAA___Jo9YSQAAAAA&item_id=2462574037
2345,iPhone 13 128gb новый,5,советую,/catalog/phones/apple/iphone_13/reviews-ASgBAgICA0SywA3svcgBtMANzqs50LwOrvLbAg?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLU3MjIwMBEyboWEAAA__8PFBrfQAAAAA&item_id=2695722004
5447,iPhone 11,4,Выбрала эту модель так как есть возможность снимать видео в 4к и со стабилизацией,/catalog/phones/apple/iphone_11/reviews-ASgBAgICA0SywA2kmzm0wA3OqznQvA6u8tsC?context=H4sIAAAAAAAA_0q0MrKqLraysFJKK8rPDUhMT1WyLrYysVLKLEnNBTHNIcz4zBQQz9DASsnIzNLSyNLEyMBIyboWEAAA__91ZqjZQAAAAA&item_id=2699294202
